year,occurrence_loss,aggregate_loss,n_events
17417,36684845.61445957,63645251.80328727,3
17418,0.0,0.0,0
17419,212697311.43641657,212697311.43641657,1
17420,0.0,0.0,0
17421,32974143.3823953,38970767.661543146,2
17422,10557403.032947248,10557403.032947248,1
17423,0.0,0.0,0
17424,11544609.454996193,11544609.454996193,1
17425,0.0,0.0,0
17426,0.0,0.0,0
17427,144128236.07542315,157625330.1495754,2
17428,97067047.98094109,97067047.98094109,1
17429,246881609.80751693,297592329.44826066,3
17430,0.0,0.0,0
17431,23249140.816368908,23249140.816368908,1
17432,469309626.802516,469309626.802516,1
17433,141416429.80007327,141416429.80007327,1
17434,0.0,0.0,0
17435,0.0,0.0,0
17436,0.0,0.0,0
17437,22752242.8128478,22752242.8128478,1
17438,15124379.32002312,15124379.32002312,1
17439,0.0,0.0,0
17440,63710366.81058915,63710366.81058915,1
17441,23249140.816368908,35157990.34943347,2
17442,14667767.77201388,14667767.77201388,1
17443,0.0,0.0,0
17444,0.0,0.0,0
17445,18650743.10103509,38238358.34601763,3
17446,60499981.401469365,60499981.401469365,1
17447,4755125.657537802,4755125.657537802,1
17448,10050821.529921044,10050821.529921044,1
17449,7728414.014892113,7728414.014892113,1
17450,0.0,0.0,0
17451,17736576.258348428,33676890.99017194,2
17452,14555563.168156981,20221361.577252224,2
17453,0.0,0.0,0
17454,53460977.951356485,66650906.1863004,2
17455,0.0,0.0,0
17456,4755125.657537802,4755125.657537802,1
17457,10825745.233054593,10825745.233054593,1
17458,11820814.467135977,11820814.467135977,1
17459,0.0,0.0,0
17460,10557403.032947248,10557403.032947248,1
17461,53815158.625362016,53815158.625362016,1
17462,0.0,0.0,0
17463,11544609.454996193,11544609.454996193,1
17464,91982186.5800761,97924532.19249396,2
17465,0.0,0.0,0
17466,60812916.356777415,60812916.356777415,1
17467,0.0,0.0,0
17468,19301521.2676756,19301521.2676756,1
17469,16149138.731255114,16149138.731255114,1
17470,0.0,0.0,0
17471,26842822.900202997,32508621.30929824,2
17472,31662217.629934967,31662217.629934967,1
17473,33866403.96374103,33866403.96374103,1
17474,4755125.657537802,4755125.657537802,1
17475,284645501.20885205,284645501.20885205,1
17476,0.0,0.0,0
17477,0.0,0.0,0
17478,0.0,0.0,0
17479,0.0,0.0,0
17480,119527336.81559175,119527336.81559175,1
17481,7897729.02103815,7897729.02103815,1
17482,0.0,0.0,0
17483,10774928.437592648,10774928.437592648,1
17484,0.0,0.0,0
17485,7375967.542651335,7375967.542651335,1
17486,6554834.692167189,6554834.692167189,1
17487,17736576.258348428,17736576.258348428,1
17488,0.0,0.0,0
17489,308506455.3952307,308506455.3952307,1
17490,14128361.669668384,14128361.669668384,1
17491,352616438.2154126,379459261.1156156,2
17492,19271965.542354703,32784766.32567648,2
17493,0.0,0.0,0
17494,322256343.4372213,459062884.45060414,3
17495,0.0,0.0,0
17496,0.0,0.0,0
17497,6527792.478127748,6527792.478127748,1
17498,489809769.3973776,489809769.3973776,1
17499,14488462.687871352,21154629.735820845,2
17500,16059534.215515614,16059534.215515614,1
17501,449771089.7584002,449771089.7584002,1
17502,75899945.04660885,83779713.45725918,2
17503,10557403.032947248,20192477.567987643,2
17504,12175268.743866755,23408257.6803884,2
17505,6460167.9109365055,11215293.568474308,2
17506,17736576.258348428,28293979.291295677,2
17507,0.0,0.0,0
17508,17736576.258348428,17736576.258348428,1
17509,133129942.24252844,143172088.24093813,2
17510,0.0,0.0,0
17511,157173218.42980057,157173218.42980057,1
17512,6027835.870813565,6027835.870813565,1
17513,0.0,0.0,0
17514,0.0,0.0,0
17515,0.0,0.0,0
17516,0.0,0.0,0
17517,32844348.390300386,32844348.390300386,1
17518,0.0,0.0,0
17519,48488707.56902155,94000273.39177889,3
17520,43267953.96468715,43267953.96468715,1
17521,13342615.302648555,13342615.302648555,1
17522,0.0,0.0,0
17523,0.0,0.0,0
17524,129688712.31548026,129688712.31548026,1
17525,14690228.692548672,24585841.58141105,2
17526,0.0,0.0,0
17527,0.0,0.0,0
17528,0.0,0.0,0
17529,4606710.701250967,4606710.701250967,1
17530,66155230.57748134,66155230.57748134,1
17531,0.0,0.0,0
17532,0.0,0.0,0
17533,0.0,0.0,0
17534,5777207.542376611,5777207.542376611,1
17535,4337295.782799825,4337295.782799825,1
17536,7101002.246140659,7101002.246140659,1
17537,8829867.918317575,8829867.918317575,1
17538,13591983.5353877,13591983.5353877,1
17539,0.0,0.0,0
17540,82698912.60507722,82698912.60507722,1
17541,0.0,0.0,0
17542,130024208.31175426,225058786.1859537,2
17543,0.0,0.0,0
17544,0.0,0.0,0
17545,157173218.42980057,170363146.66474447,2
17546,0.0,0.0,0
17547,0.0,0.0,0
17548,0.0,0.0,0
17549,8178843.749937272,8178843.749937272,1
17550,0.0,0.0,0
17551,0.0,0.0,0
17552,13727191.213268137,13727191.213268137,1
17553,0.0,0.0,0
17554,0.0,0.0,0
17555,5942345.612417857,5942345.612417857,1
17556,0.0,0.0,0
17557,0.0,0.0,0
17558,134746458.24168524,134746458.24168524,1
17559,6554834.692167189,6554834.692167189,1
17560,14730868.059647173,14730868.059647173,1
17561,0.0,0.0,0
17562,4337295.782799825,4337295.782799825,1
17563,55669446.24493294,55669446.24493294,1
17564,33866403.96374103,47458387.49912873,2
17565,26620656.550111208,35103265.787966326,2
17566,31249126.418785483,31249126.418785483,1
17567,15783396.409863852,15783396.409863852,1
17568,671664170.6890826,671664170.6890826,1
17569,0.0,0.0,0
17570,15165658.529098004,15165658.529098004,1
17571,217583189.44149798,217583189.44149798,1
17572,262768844.07546613,262768844.07546613,1
17573,6554834.692167189,6554834.692167189,1
17574,0.0,0.0,0
17575,0.0,0.0,0
17576,16059534.215515614,35775132.38989237,3
17577,0.0,0.0,0
17578,0.0,0.0,0
17579,76648379.82680458,86699201.35672562,2
17580,11728920.991721328,11728920.991721328,1
17581,11938591.692281011,11938591.692281011,1
17582,0.0,0.0,0
17583,0.0,0.0,0
17584,0.0,0.0,0
17585,15783396.409863852,15783396.409863852,1
17586,11544609.454996193,11544609.454996193,1
17587,18650743.10103509,24427950.6434117,2
17588,40509468.75204233,40509468.75204233,1
17589,0.0,0.0,0
17590,24868536.937050693,24868536.937050693,1
17591,684647957.7361102,691410337.5704603,2
17592,222251510.34105736,367142928.2694939,2
17593,0.0,0.0,0
17594,129061001.083929,129061001.083929,1
17595,34493180.52722597,34493180.52722597,1
17596,10825745.233054593,16822369.512202438,2
17597,5996624.279147845,5996624.279147845,1
17598,118788426.17729378,130155593.62336081,2
17599,97878356.59285498,97878356.59285498,1
17600,0.0,0.0,0
17601,33866403.96374103,33866403.96374103,1
17602,9987901.464909498,14325197.247709323,2
17603,15743221.907782067,22844224.153922725,2
17604,9987901.464909498,15993101.905146547,2
17605,8829867.918317575,8829867.918317575,1
17606,0.0,0.0,0
17607,17379394.173181348,17379394.173181348,1
17608,48693626.09443842,48693626.09443842,1
17609,0.0,0.0,0
17610,0.0,0.0,0
17611,6508001.343298825,6508001.343298825,1
17612,0.0,0.0,0
17613,224444052.90678316,333932057.5150086,3
17614,0.0,0.0,0
17615,6666167.047949493,6666167.047949493,1
17616,67717804.0780963,82018523.67231296,3
17617,36883771.917850494,36883771.917850494,1
17618,12208205.639153829,21456842.02458732,2
17619,14220661.234194111,24002819.73269753,2
17620,11878730.741301032,23423340.196297225,2
17621,0.0,0.0,0
17622,6018939.013184824,6018939.013184824,1
17623,50898944.704040326,112376659.51881757,4
17624,0.0,0.0,0
17625,0.0,0.0,0
17626,6027835.870813565,6027835.870813565,1
17627,0.0,0.0,0
17628,12099533.413758263,12099533.413758263,1
17629,0.0,0.0,0
17630,123695751.43840411,123695751.43840411,1
17631,5408121.300818335,5408121.300818335,1
17632,0.0,0.0,0
17633,0.0,0.0,0
17634,48707336.11052309,48707336.11052309,1
17635,20524544.174774922,20524544.174774922,1
17636,393545965.6045481,393545965.6045481,1
17637,0.0,0.0,0
17638,18650743.10103509,26358050.1612421,2
17639,0.0,0.0,0
17640,0.0,0.0,0
17641,16951221.25895195,16951221.25895195,1
17642,308488447.7987967,318686495.47868854,2
17643,0.0,0.0,0
17644,14730868.059647173,14730868.059647173,1
17645,363516231.9522932,363516231.9522932,1
17646,4657535.24887928,4657535.24887928,1
17647,5477897.56926297,5477897.56926297,1
17648,9782158.49850342,15724504.110921279,2
17649,586568565.8569183,586568565.8569183,1
17650,0.0,0.0,0
17651,48515874.2004142,48515874.2004142,1
17652,0.0,0.0,0
17653,0.0,0.0,0
17654,0.0,0.0,0
17655,0.0,0.0,0
17656,33866403.96374103,33866403.96374103,1
17657,0.0,0.0,0
17658,0.0,0.0,0
17659,0.0,0.0,0
17660,15743221.907782067,15743221.907782067,1
17661,222251510.34105736,239830748.459953,3
17662,0.0,0.0,0
17663,0.0,0.0,0
17664,0.0,0.0,0
17665,0.0,0.0,0
17666,12816249.745235998,12816249.745235998,1
17667,11878730.741301032,11878730.741301032,1
17668,42814485.658037834,70930069.1337281,3
17669,10557403.032947248,10557403.032947248,1
17670,28726823.441646017,28726823.441646017,1
17671,279369612.7070619,279369612.7070619,1
17672,0.0,0.0,0
17673,6815137.634594068,6815137.634594068,1
17674,0.0,0.0,0
17675,11908849.533064563,22748142.69959654,2
17676,53460977.951356485,53460977.951356485,1
17677,7897729.02103815,7897729.02103815,1
17678,11938591.692281011,11938591.692281011,1
17679,0.0,0.0,0
17680,7897729.02103815,7897729.02103815,1
17681,0.0,0.0,0
17682,32844348.390300386,32844348.390300386,1
17683,0.0,0.0,0
17684,284645501.20885205,284645501.20885205,1
17685,97878356.59285498,108653285.03044763,2
17686,0.0,0.0,0
17687,116982829.99874163,116982829.99874163,1
17688,0.0,0.0,0
17689,0.0,0.0,0
17690,0.0,0.0,0
17691,8391508.878099462,14414678.159162767,2
17692,19301521.2676756,25761689.178612106,2
17693,11367167.44606704,11367167.44606704,1
17694,0.0,0.0,0
17695,0.0,0.0,0
17696,0.0,0.0,0
17697,8007648.394320772,8007648.394320772,1
17698,96351916.12673804,96351916.12673804,1
17699,0.0,0.0,0
17700,6762379.834350139,6762379.834350139,1
17701,0.0,0.0,0
17702,331518502.790812,630576187.7017918,3
17703,0.0,0.0,0
17704,73453171.4057163,116393604.2084562,3
17705,11367167.44606704,11367167.44606704,1
17706,589379930.7885809,601372989.8868314,2
17707,304941431.95252806,304941431.95252806,1
17708,6750026.997128538,6750026.997128538,1
17709,0.0,0.0,0
17710,0.0,0.0,0
17711,17517195.619108282,17517195.619108282,1
17712,0.0,0.0,0
17713,0.0,0.0,0
17714,0.0,0.0,0
17715,7503646.437152933,7503646.437152933,1
17716,134746458.24168524,178804294.4842955,2
17717,377727312.1043026,377727312.1043026,1
17718,0.0,0.0,0
17719,0.0,0.0,0
17720,7814425.236326847,7814425.236326847,1
17721,0.0,0.0,0
17722,7101002.246140659,7101002.246140659,1
17723,14555563.168156981,14555563.168156981,1
17724,0.0,0.0,0
17725,0.0,0.0,0
17726,0.0,0.0,0
17727,13380857.006023608,13380857.006023608,1
17728,60812916.356777415,69016010.64978716,3
17729,0.0,0.0,0
17730,13956474.722370777,24782219.95542537,2
17731,0.0,0.0,0
17732,0.0,0.0,0
17733,0.0,0.0,0
17734,11908849.533064563,11908849.533064563,1
17735,11908849.533064563,11908849.533064563,1
17736,49547864.39399839,55553064.834235445,2
17737,0.0,0.0,0
17738,12474405.967996178,12474405.967996178,1
17739,0.0,0.0,0
17740,0.0,0.0,0
17741,0.0,0.0,0
17742,0.0,0.0,0
17743,0.0,0.0,0
17744,0.0,0.0,0
17745,0.0,0.0,0
17746,13727191.213268137,13727191.213268137,1
17747,43267953.96468715,59550906.27541573,2
17748,23854279.15679451,23854279.15679451,1
17749,690321615.6801131,690321615.6801131,1
17750,0.0,0.0,0
17751,0.0,0.0,0
17752,10952764.936390903,10952764.936390903,1
17753,10212426.889577724,10212426.889577724,1
17754,0.0,0.0,0
17755,63710366.81058915,99979042.26203248,2
17756,775057213.4558034,1051783407.2598493,3
17757,0.0,0.0,0
17758,0.0,0.0,0
17759,0.0,0.0,0
17760,67738852.58191475,67738852.58191475,1
17761,0.0,0.0,0
17762,11908849.533064563,11908849.533064563,1
17763,61793184.886337504,61793184.886337504,1
17764,0.0,0.0,0
17765,0.0,0.0,0
17766,10769638.256022278,10769638.256022278,1
17767,53279025.50097735,53279025.50097735,1
17768,10839293.166531978,10839293.166531978,1
17769,0.0,0.0,0
17770,0.0,0.0,0
17771,51272576.40259859,51272576.40259859,1
17772,11878730.741301032,11878730.741301032,1
17773,0.0,0.0,0
17774,0.0,0.0,0
17775,92439300.1187896,92439300.1187896,1
17776,7814425.236326847,7814425.236326847,1
17777,33995604.145553775,33995604.145553775,1
17778,0.0,0.0,0
17779,0.0,0.0,0
17780,273326011.26810867,273326011.26810867,1
17781,224444052.90678316,224444052.90678316,1
17782,0.0,0.0,0
17783,0.0,0.0,0
17784,28538032.39108893,28538032.39108893,1
17785,160969527.86446097,160969527.86446097,1
17786,0.0,0.0,0
17787,8027896.285298104,8027896.285298104,1
17788,14730868.059647173,14730868.059647173,1
17789,15124379.32002312,26853300.311744448,2
17790,13189928.234943908,19650096.145880412,2
17791,8391508.878099462,8391508.878099462,1
17792,0.0,0.0,0
17793,57849380.11663275,62456090.817883715,2
17794,0.0,0.0,0
17795,0.0,0.0,0
17796,351442052.71161485,351442052.71161485,1
17797,63843965.128431976,93811284.58573835,4
17798,27885546.977948673,49472530.85140662,2
17799,0.0,0.0,0
17800,13512800.783321777,13512800.783321777,1
17801,5477897.56926297,5477897.56926297,1
17802,0.0,0.0,0
17803,0.0,0.0,0
17804,335123732.576601,335123732.576601,1
17805,150654942.85413176,189914629.15568823,3
17806,14555563.168156981,14555563.168156981,1
17807,0.0,0.0,0
17808,0.0,0.0,0
17809,0.0,0.0,0
17810,0.0,0.0,0
17811,12208205.639153829,12208205.639153829,1
17812,0.0,0.0,0
17813,0.0,0.0,0
17814,71530584.4974699,78671617.1259741,2
17815,44304989.20945672,52995494.53218947,2
17816,4755125.657537802,4755125.657537802,1
17817,0.0,0.0,0
17818,0.0,0.0,0
17819,31249126.418785483,41103391.24968749,2
17820,0.0,0.0,0
17821,259414338.10795337,452053696.6922544,3
17822,4953485.662089885,4953485.662089885,1
17823,11820814.467135977,21602972.965639398,2
17824,0.0,0.0,0
17825,0.0,0.0,0
17826,0.0,0.0,0
17827,65826987.97837494,65826987.97837494,1
17828,13380857.006023608,13380857.006023608,1
17829,31662217.629934967,31662217.629934967,1
17830,6991775.479865093,6991775.479865093,1
17831,0.0,0.0,0
17832,0.0,0.0,0
17833,8722093.116015498,8722093.116015498,1
17834,0.0,0.0,0
17835,48707336.11052309,48707336.11052309,1
17836,63710366.81058915,63710366.81058915,1
17837,0.0,0.0,0
17838,0.0,0.0,0
17839,0.0,0.0,0
17840,0.0,0.0,0
17841,5488882.992261764,5488882.992261764,1
17842,0.0,0.0,0
17843,0.0,0.0,0
17844,0.0,0.0,0
17845,35129606.77676158,45025219.66562395,2
17846,0.0,0.0,0
17847,0.0,0.0,0
17848,0.0,0.0,0
17849,330027953.1458801,330027953.1458801,1
17850,64781985.52212747,70724331.13454533,2
17851,76691412.17896822,101131383.24551664,3
17852,15743221.907782067,26512860.163804345,2
17853,0.0,0.0,0
17854,13727191.213268137,25576677.299753502,2
17855,0.0,0.0,0
17856,7141032.628504204,7141032.628504204,1
17857,0.0,0.0,0
17858,0.0,0.0,0
17859,134746458.24168524,134746458.24168524,1
17860,337194839.3809885,454430762.37494344,2
17861,119527336.81559175,119527336.81559175,1
17862,132941131.31938066,132941131.31938066,1
17863,0.0,0.0,0
17864,0.0,0.0,0
17865,0.0,0.0,0
17866,14128361.669668384,25949176.13680436,2
17867,21586983.873457942,21586983.873457942,1
17868,0.0,0.0,0
17869,48515874.2004142,48515874.2004142,1
17870,6991775.479865093,6991775.479865093,1
17871,22917059.609529834,33474462.64247708,2
17872,0.0,0.0,0
17873,8504991.919199593,8504991.919199593,1
17874,11544609.454996193,11544609.454996193,1
17875,40187259.55146766,40187259.55146766,1
17876,37305734.96849781,41912445.66974878,2
17877,0.0,0.0,0
17878,0.0,0.0,0
17879,11878730.741301032,11878730.741301032,1
17880,6460167.9109365055,6460167.9109365055,1
17881,8836536.882363116,8836536.882363116,1
17882,43942333.39091459,43942333.39091459,1
17883,48488707.56902155,72953148.75881729,3
17884,0.0,0.0,0
17885,11908849.533064563,11908849.533064563,1
17886,6005200.440237049,11483098.00950002,2
17887,7141032.628504204,7141032.628504204,1
17888,6554834.692167189,6554834.692167189,1
17889,0.0,0.0,0
17890,0.0,0.0,0
17891,71495977.04201338,89432340.1557482,2
17892,0.0,0.0,0
17893,0.0,0.0,0
17894,0.0,0.0,0
17895,11232988.936521646,16710886.505784616,2
17896,8007648.394320772,8007648.394320772,1
17897,100443963.93183821,143723442.85571975,2
17898,33866403.96374103,60537504.370449185,3
17899,351442052.71161485,351442052.71161485,1
17900,0.0,0.0,0
17901,92560816.81546548,92560816.81546548,1
17902,0.0,0.0,0
17903,0.0,0.0,0
17904,0.0,0.0,0
17905,152579976.72730052,152579976.72730052,1
17906,6508001.343298825,6508001.343298825,1
17907,4657535.24887928,4657535.24887928,1
17908,0.0,0.0,0
17909,0.0,0.0,0
17910,132941131.31938066,132941131.31938066,1
17911,15627904.307432618,15627904.307432618,1
17912,14791866.619392429,14791866.619392429,1
17913,6554834.692167189,6554834.692167189,1
17914,10042145.998409696,10042145.998409696,1
17915,22752242.8128478,45478568.38210293,2
17916,7101002.246140659,7101002.246140659,1
17917,0.0,0.0,0
17918,22917059.609529834,42407437.93224199,2
17919,0.0,0.0,0
17920,0.0,0.0,0
17921,0.0,0.0,0
17922,0.0,0.0,0
17923,0.0,0.0,0
17924,0.0,0.0,0
17925,129301643.2140253,198115416.33701742,3
17926,95034577.87419945,95034577.87419945,1
17927,53460977.951356485,94562853.069484,2
17928,70247373.90946679,70247373.90946679,1
17929,0.0,0.0,0
17930,0.0,0.0,0
17931,0.0,0.0,0
17932,8749370.200578064,16456677.260785077,2
17933,0.0,0.0,0
17934,0.0,0.0,0
17935,0.0,0.0,0
17936,680226634.9565046,859991911.9766217,3
17937,0.0,0.0,0
17938,0.0,0.0,0
17939,58310321.95134956,58310321.95134956,1
17940,0.0,0.0,0
17941,11878730.741301032,27419842.547423415,3
17942,339883294.6464777,348632664.8470558,2
17943,0.0,0.0,0
17944,28538032.39108893,28538032.39108893,1
17945,75899945.04660885,75899945.04660885,1
17946,17936363.113734826,17936363.113734826,1
17947,11544609.454996193,11544609.454996193,1
17948,323204756.9241266,323204756.9241266,1
17949,0.0,0.0,0
17950,9248636.38543349,9248636.38543349,1
17951,0.0,0.0,0
17952,9782158.49850342,9782158.49850342,1
17953,24403435.90729855,24403435.90729855,1
17954,100443963.93183821,100443963.93183821,1
17955,0.0,0.0,0
17956,0.0,0.0,0
17957,0.0,0.0,0
17958,0.0,0.0,0
17959,17517195.619108282,17517195.619108282,1
17960,11993059.098250525,11993059.098250525,1
17961,10050821.529921044,10050821.529921044,1
17962,408866258.0509087,508721423.82699305,2
17963,48466815.82742663,104118589.36643872,3
17964,0.0,0.0,0
17965,9895612.888862375,9895612.888862375,1
17966,152088702.0911566,189440075.32210335,3
17967,61432234.91246064,71413299.18710268,2
17968,60603323.41132791,117081767.01829845,2
17969,13935953.733035963,13935953.733035963,1
17970,8722093.116015498,8722093.116015498,1
17971,0.0,0.0,0
17972,59362043.48866769,59362043.48866769,1
17973,0.0,0.0,0
17974,209833602.5179881,209833602.5179881,1
17975,158881472.20723975,210154048.60983834,2
17976,0.0,0.0,0
17977,15940314.731823515,30428777.419694867,2
17978,0.0,0.0,0
17979,9248636.38543349,9248636.38543349,1
17980,13591983.5353877,13591983.5353877,1
17981,0.0,0.0,0
17982,0.0,0.0,0
17983,0.0,0.0,0
17984,110847949.76179683,110847949.76179683,1
17985,10050821.529921044,10050821.529921044,1
17986,19271965.542354703,19271965.542354703,1
17987,8178843.749937272,8178843.749937272,1
17988,47537948.59593031,65166349.13128685,2
17989,177998082.6722674,177998082.6722674,1
17990,0.0,0.0,0
17991,0.0,0.0,0
17992,11993059.098250525,11993059.098250525,1
17993,8504991.919199593,8504991.919199593,1
17994,8749370.200578064,15415537.248527557,2
17995,7707307.060207013,13373105.469302258,2
17996,269625191.55790526,269625191.55790526,1
17997,0.0,0.0,0
17998,15165658.529098004,28355586.76404191,2
17999,274871929.4704863,320122967.7921023,2
18000,0.0,0.0,0
18001,0.0,0.0,0
18002,0.0,0.0,0
18003,8749370.200578064,8749370.200578064,1
18004,97067047.98094109,97067047.98094109,1
